epoch good_track epoch_time year month day id_sat Azi_ini Azi_end ele_ini ele_end A desvA Phi desvPhi ref_height SatelliteDirection
8238.0 no 19.940277777777776 2019 1 14 26 281.9 300.0 9.1 30.0 -13.983928744631564 0.8057166504592169 22.441125743756743 0.05733966303741064 1.7 satellite-rising
12097.0 yes 1.3 2019 1 15 26 168.4 167.9 29.9 5.0 33.29975104639331 0.7448711886854262 205.2993706899582 0.022297685087897937 1.828 satellite-falling
25471.0 no 19.875 2019 1 15 26 282.0 300.0 9.1 30.0 13.458973821806474 0.8452775271046665 192.41015526562907 0.0624040432931073 1.702 satellite-rising
29329.0 yes 1.2333333333333334 2019 1 16 26 168.4 167.9 29.9 5.0 33.77688319033149 0.7785286449889098 204.8102492040706 0.02297189062272656 1.828 satellite-falling
42704.0 no 19.809722222222224 2019 1 16 26 282.0 300.0 9.1 30.0 14.02376296376636 0.8262915659628561 191.29533452708404 0.058555494430659265 1.702 satellite-rising
46561.0 yes 1.1666666666666667 2019 1 17 26 168.4 167.9 29.9 5.0 -33.07600674400378 0.7665520882887424 24.12266272998329 0.023091620878347374 1.781 satellite-falling
59937.0 no 19.744444444444447 2019 1 17 26 282.0 300.0 9.1 30.0 -14.668299037032366 0.7834286548033131 8.506842987531627 0.05301911780728756 1.704 satellite-rising
63793.0 no 1.1 2019 1 18 26 168.5 167.9 29.9 5.0 34.98684436794768 0.8155365917915595 203.13290511129162 0.02321654839431843 1.781 satellite-falling
77170.0 no 19.679166666666667 2019 1 18 26 282.1 300.0 9.1 30.0 15.881245214535014 0.7962663206592531 189.89890354775483 0.049780391541308214 1.704 satellite-rising
81025.0 yes 1.0333333333333334 2019 1 19 26 168.5 168.0 29.9 5.0 -33.53405554739968 0.7974954711194361 22.600166564902565 0.02368770634555024 1.781 satellite-falling
94402.0 no 19.6125 2019 1 19 26 282.1 300.1 9.1 30.0 16.95869452722981 0.786197670667561 190.02340455314425 0.04609521096115704 1.701 satellite-rising
98257.0 yes 0.9666666666666667 2019 1 20 26 168.5 168.0 29.9 5.0 -31.082892664883975 0.7788310701837249 23.41640685912455 0.024953501546313674 1.779 satellite-falling
111634.0 no 19.545833333333334 2019 1 20 26 282.1 300.1 9.1 30.0 19.531316220676242 0.7605627574938666 186.1227497029121 0.038731776012817985 1.757 satellite-rising
