epoch good_track epoch_time year month day id_sat Azi_ini Azi_end ele_ini ele_end A desvA Phi desvPhi ref_height SatelliteDirection
11910.0 no 1.0402777777777779 2019 1 15 11 264.5 284.2 9.1 30.0 14.486475596216852 0.598766117687913 192.80881279834747 0.04108553019809457 1.813 satellite-rising
15941.0 yes 6.638888888888888 2019 1 15 11 149.6 154.3 29.9 5.9 22.69670041021999 0.6498128740451424 207.509423677529 0.028965347927766876 1.756 satellite-falling
29141.0 no 0.9722222222222222 2019 1 16 11 264.5 284.2 9.1 30.0 14.859329047549041 0.5977380771108642 191.64535955706563 0.039983828100372036 1.813 satellite-rising
33172.0 yes 6.570833333333333 2019 1 16 11 149.6 154.3 29.9 5.0 -22.991081816348316 0.6351388628668805 28.6897917012202 0.0276162881203904 1.78 satellite-falling
46372.0 no 0.9041666666666667 2019 1 17 11 264.5 284.2 9.1 30.0 14.027354839100525 0.5850201800808639 190.19364455380546 0.04140013323390578 1.816 satellite-rising
50403.0 yes 6.502777777777778 2019 1 17 11 149.6 154.3 29.9 6.0 22.455703423006025 0.6582965155405331 207.2521082931147 0.029212644776013038 1.761 satellite-falling
63651.0 no 0.9027777777777778 2019 1 18 11 265.6 284.2 10.4 30.0 14.906669121896034 0.6328282329272568 191.86730193888624 0.04276472892562536 1.816 satellite-rising
67634.0 yes 6.434722222222223 2019 1 18 11 149.6 154.3 29.9 5.9 22.963083327656374 0.6709006470409068 207.14103615241643 0.029272253389192246 1.751 satellite-falling
80931.0 no 0.9027777777777778 2019 1 19 11 266.8 284.2 11.6 30.0 12.91472910521374 0.6128483712905499 195.68810559493468 0.04803082273463352 1.82 satellite-rising
84865.0 no 6.366666666666666 2019 1 19 11 149.6 154.4 29.9 5.0 -23.262863363218933 0.6929309729566716 28.91917492258665 0.0297711598729905 1.78 satellite-falling
98211.0 no 0.9027777777777778 2019 1 20 11 268.0 284.2 12.9 30.0 12.452472997183479 0.5629508668997342 196.3119391051205 0.045228054355170966 1.824 satellite-rising
102096.0 yes 6.298611111111111 2019 1 20 11 149.6 154.4 29.9 5.0 -23.947668472369227 0.6965615359745575 27.96567524294312 0.029083927877994808 1.782 satellite-falling
