epoch good_track epoch_time year month day id_sat Azi_ini Azi_end ele_ini ele_end A desvA Phi desvPhi ref_height SatelliteDirection
14085.0 yes 4.061111111111111 2019 1 15 17 317.4 314.8 5.0 30.0 -28.234271059341005 0.9993012748374317 46.41888666374871 0.035899552092015403 1.826 satellite-rising
16859.0 yes 7.91388888888889 2019 1 15 17 228.6 209.0 30.0 5.0 -22.459360656748817 1.080133042419048 71.96336772116956 0.0490808324760725 1.871 satellite-falling
48547.0 yes 3.925 2019 1 17 17 317.4 314.8 5.0 30.0 -28.014135529620862 1.021779143452909 43.7103337501826 0.036934541709510035 1.826 satellite-rising
51321.0 yes 7.777777777777778 2019 1 17 17 228.6 209.0 30.0 5.0 -22.58301590198293 1.0768845867777266 76.47806608455039 0.06092708096605993 1.871 satellite-falling
65778.0 yes 3.8569444444444447 2019 1 18 17 317.4 314.8 5.0 30.0 -29.300497672321512 1.013370802273999 43.07552806815784 0.03500345178943545 1.826 satellite-rising
68552.0 yes 7.709722222222222 2019 1 18 17 228.6 209.0 30.0 5.0 -11.340414958270147 1.0498564473430485 69.88760386358581 0.052350432301484735 1.871 satellite-falling
83009.0 yes 3.7888888888888888 2019 1 19 17 317.4 314.8 5.0 30.0 -11.128596668064755 1.0140057043594848 27.672584977135102 0.033228051040590595 1.826 satellite-rising
85783.0 yes 7.641666666666667 2019 1 19 17 228.6 209.0 30.0 5.0 -21.185046827827307 1.0642937373855148 73.48739521739606 0.05130517629925893 1.871 satellite-falling
100240.0 yes 3.7208333333333337 2019 1 20 17 317.4 314.8 5.0 30.0 -28.967539681057954 1.0215289968549075 41.649916427293874 0.03566186271924646 1.826 satellite-rising
103014.0 yes 7.573611111111111 2019 1 20 17 228.6 209.0 30.0 5.0 -21.610972212004647 1.0700215063799905 76.75302336379673 0.050527871018420344 1.871 satellite-falling
