epoch good_track epoch_time year month day id_sat Azi_ini Azi_end ele_ini ele_end A desvA Phi desvPhi ref_height SatelliteDirection
6260.0 yes 17.193055555555556 2019 1 14 14 321.3 308.5 5.0 30.0 21.57053639398016 0.6297767210478696 225.19742372757446 0.029646228959333356 1.826 satellite-rising
12654.0 yes 2.0736111111111115 2019 1 15 14 134.1 105.1 6.1 30.0 15.866177735075965 0.6106391758201216 239.30213710489312 0.0482594251849196 1.812 satellite-rising
14854.0 yes 5.129166666666666 2019 1 15 14 52.9 38.0 30.0 5.0 -22.58453320769674 0.592907911722389 60.64752932331362 0.026809236667338487 1.824 satellite-falling
23491.0 yes 17.125 2019 1 15 14 321.3 308.5 5.1 30.0 -21.386383877369035 0.6933634484793322 46.583032870940315 0.03234166308334722 1.827 satellite-rising
29843.0 yes 1.9472222222222222 2019 1 16 14 135.1 105.0 5.0 30.0 -16.066622151343438 0.5992828861547642 57.857716072526046 0.03808423023174013 1.825 satellite-rising
32085.0 yes 5.061111111111111 2019 1 16 14 52.9 38.0 30.0 5.0 -20.524265848101784 0.6438030638972994 57.81047447027527 0.03199796025446874 1.824 satellite-falling
40721.0 yes 17.055555555555557 2019 1 16 14 321.3 308.5 5.0 30.0 20.9088815304234 0.6225183181245679 224.24881233124722 0.03020792946499131 1.824 satellite-rising
49315.0 yes 4.991666666666667 2019 1 17 14 53.0 38.0 30.0 5.0 -21.633326009590732 0.6242363010766399 55.06115150758069 0.02942838172565584 1.825 satellite-falling
57952.0 yes 16.9875 2019 1 17 14 321.2 308.5 5.0 30.0 21.854383171621336 0.6448507819783312 224.59968652822408 0.02994087364090034 1.826 satellite-rising
64305.0 yes 1.8111111111111111 2019 1 18 14 135.1 105.0 5.0 30.0 16.34508320152742 0.6232487753635636 228.07078725028998 0.10601083333887225 1.825 satellite-rising
66546.0 yes 4.923611111111112 2019 1 18 14 52.9 38.0 30.0 5.0 -21.119543582259315 0.5994056726119655 54.937489414282936 0.02893012515132301 1.825 satellite-falling
75183.0 yes 16.919444444444444 2019 1 18 14 321.2 308.5 5.1 30.0 21.66932689589994 0.649051727874922 224.52763356762466 0.030411985530937675 1.827 satellite-rising
81535.0 yes 1.7416666666666667 2019 1 19 14 135.1 105.0 5.0 30.0 17.18457899094063 0.6278783868894645 238.24092482437823 0.037266638907454776 1.824 satellite-rising
83776.0 yes 4.854166666666666 2019 1 19 14 53.0 38.0 30.0 5.0 -22.441399089485373 0.6068249252210867 56.788941295733025 0.027597866273447465 1.826 satellite-falling
92447.0 yes 16.897222222222222 2019 1 19 14 321.2 308.5 6.1 30.0 21.411637750702 0.6581096073582655 222.502411127521 0.030789296869711106 1.812 satellite-rising
98766.0 yes 1.673611111111111 2019 1 20 14 135.1 105.0 5.0 30.0 -16.610361699181308 0.6233782876125965 57.69416828579733 0.03831299775564189 1.826 satellite-rising
101007.0 yes 4.786111111111111 2019 1 20 14 53.0 38.0 30.0 5.0 -23.349044886739758 0.6030025547822286 60.55008666739138 0.026374479502507597 1.825 satellite-falling
109724.0 yes 16.893055555555556 2019 1 20 14 321.0 308.5 7.5 30.0 21.52201811067525 0.6606997807566415 226.0359998497098 0.030847585280447835 1.826 satellite-rising
