epoch good_track epoch_time year month day id_sat Azi_ini Azi_end ele_ini ele_end A desvA Phi desvPhi ref_height SatelliteDirection
5025.0 yes 15.477777777777778 2019 1 14 25 221.8 237.8 5.0 30.0 12.924472543588134 0.7911443216791921 226.02816481753416 0.06205995562726194 1.873 satellite-rising
9376.0 yes 21.520833333333332 2019 1 14 25 103.2 125.3 30.0 5.9 -29.846478186838684 0.8521179628817871 54.99565759539587 0.028611458617428687 1.8 satellite-falling
22257.0 no 15.411111111111111 2019 1 15 25 221.8 237.8 5.0 30.0 13.92030772919653 0.8775268598481278 219.5921223711672 0.0636960205496125 1.825 satellite-rising
26608.0 yes 21.454166666666666 2019 1 15 25 103.2 125.3 30.0 5.9 -28.456085994703404 0.8076085151888167 53.63429331251473 0.028430549905119843 1.802 satellite-falling
39489.0 yes 15.344444444444445 2019 1 16 25 221.8 237.9 5.0 30.0 12.634290544015919 0.7965881314756889 224.9854978532705 0.06386482720061014 1.918 satellite-rising
43841.0 yes 21.38888888888889 2019 1 16 25 103.2 125.3 30.0 5.9 -28.267111858551527 0.8125034938995941 52.319067993449835 0.02879549436385875 1.802 satellite-falling
56722.0 yes 15.279166666666667 2019 1 17 25 221.9 237.9 5.1 30.0 12.525421877563511 0.7950131843687995 227.0629353018433 0.06440316593830682 1.92 satellite-rising
61073.0 yes 21.322222222222223 2019 1 17 25 103.3 126.0 30.0 5.0 -30.187085511008696 0.8343755880076392 52.32915683250053 0.028064184369108458 1.778 satellite-falling
73954.0 yes 15.212499999999999 2019 1 18 25 221.9 237.9 5.0 30.0 12.60158782226895 0.7765543327012756 221.56457372147196 0.06234983625332139 1.872 satellite-rising
78306.0 no 21.256944444444443 2019 1 18 25 103.3 126.0 30.0 5.0 -29.070515935741827 0.8148060749408494 53.08721931789046 0.028473322849403022 1.78 satellite-falling
91186.0 yes 15.145833333333332 2019 1 19 25 221.9 238.0 5.0 30.0 12.214464314891067 0.7646809786498159 225.36168601975476 0.06342804059126082 1.919 satellite-rising
95538.0 yes 21.190277777777776 2019 1 19 25 103.3 126.0 30.0 5.0 -29.543762434739115 0.8398872728175873 51.21504631788321 0.028845785582176885 1.778 satellite-falling
108419.0 yes 15.080555555555556 2019 1 20 25 221.9 238.0 5.1 30.0 11.767619562414737 0.765793165077558 218.48870708548594 0.06575222586408189 1.919 satellite-rising
112771.0 yes 21.125 2019 1 20 25 103.4 126.0 30.0 5.0 -29.75559890125002 0.9102785414610315 52.392036468090055 0.03106546753217679 1.779 satellite-falling
