epoch good_track epoch_time year month day id_sat Azi_ini Azi_end ele_ini ele_end A desvA Phi desvPhi ref_height SatelliteDirection
4070.0 yes 14.151388888888889 2019 1 14 19 134.5 105.1 5.0 30.0 19.032755847834487 0.6711300555523224 229.74369805542563 0.03589059552129046 1.78 satellite-rising
6235.0 yes 17.15833333333333 2019 1 14 19 51.8 36.2 30.0 5.0 24.83640170430606 0.7636130335396668 236.29836238118537 0.03136285970561987 1.779 satellite-falling
14862.0 yes 5.140277777777778 2019 1 15 19 322.0 311.4 5.1 30.0 -19.317460063180363 0.5467598905415328 47.113135573199315 0.028758877570788974 1.827 satellite-rising
21301.0 yes 14.083333333333334 2019 1 15 19 134.5 105.0 5.1 30.0 19.38427519422612 0.6684185317587661 230.05036208893557 0.035113842654403524 1.78 satellite-rising
23465.0 yes 17.08888888888889 2019 1 15 19 51.8 36.2 30.0 5.0 -27.12606927706238 0.7726538607932107 63.31302891426935 0.02911412364420017 1.826 satellite-falling
32092.0 yes 5.070833333333333 2019 1 16 19 322.0 311.4 5.0 30.0 19.224253292884185 0.5574383954374317 225.4865934452239 0.03760923905618435 1.826 satellite-rising
34402.0 yes 8.279166666666667 2019 1 16 19 244.3 219.4 30.0 5.0 13.594772880034443 0.8911142778887303 227.14743405413856 0.06640380671609214 1.918 satellite-falling
38531.0 yes 14.01388888888889 2019 1 16 19 134.5 105.0 5.0 30.0 19.167359050967345 0.6841643671517603 230.5486470013342 0.03633713325728121 1.779 satellite-rising
40695.0 yes 17.019444444444442 2019 1 16 19 51.9 36.2 30.0 5.0 24.66854300385453 0.7515920264493654 236.29359477783464 0.031068371114978906 1.778 satellite-falling
49322.0 yes 5.001388888888889 2019 1 17 19 322.0 311.4 5.0 30.0 19.820246753561065 0.5649547791435895 226.66923274516967 0.02892911064953833 1.826 satellite-rising
55762.0 yes 13.945833333333333 2019 1 17 19 134.5 105.0 5.0 30.0 18.793586506953236 0.6681649934375439 232.09397537727045 0.03623086140680395 1.78 satellite-rising
57926.0 yes 16.95138888888889 2019 1 17 19 51.8 36.2 30.0 5.0 25.005738686899114 0.7745317339387354 235.9416725937906 0.03158004511440175 1.78 satellite-falling
66553.0 yes 4.933333333333334 2019 1 18 19 322.0 311.4 5.1 30.0 -19.096470772275083 0.584443715287202 47.8454106866468 0.031118594942503908 1.826 satellite-rising
72992.0 yes 13.87638888888889 2019 1 18 19 134.5 104.9 5.0 30.0 -20.548685551826843 0.6818958085391781 53.84970682422545 0.033825889360214904 1.778 satellite-rising
75156.0 yes 16.881944444444446 2019 1 18 19 51.9 36.2 30.0 5.0 -24.45034490272659 0.7793932232354327 56.35935704839471 0.03251313027373112 1.78 satellite-falling
83807.0 yes 4.897222222222222 2019 1 19 19 321.9 311.4 5.8 30.0 -19.093731810807245 0.572057287583445 47.47732042830842 0.030206895450540373 1.84 satellite-rising
86094.0 yes 8.073611111111111 2019 1 19 19 244.2 219.4 30.0 5.0 13.08288294325918 0.8941297998748187 224.33416915354633 0.06918585082369702 1.919 satellite-falling
90223.0 yes 13.808333333333334 2019 1 19 19 134.4 104.9 5.0 30.0 19.139968241214575 0.657978690878134 233.59598276468046 0.03505238491646427 1.779 satellite-rising
92386.0 yes 16.8125 2019 1 19 19 51.9 36.2 30.0 5.0 24.726469988844187 0.7756284341286437 226.89802707421154 0.05387974786415871 1.781 satellite-falling
101090.0 yes 4.9013888888888895 2019 1 20 19 321.8 311.4 7.5 30.0 8.934486033522084 0.6434792124459874 340.36525556872925 0.03417074703161856 1.832 satellite-rising
107454.0 yes 13.740277777777777 2019 1 20 19 134.4 104.9 5.0 30.0 19.639862021089083 0.6405117316384581 234.12792293464304 0.03326530021415771 1.781 satellite-rising
109616.0 yes 16.743055555555557 2019 1 20 19 51.9 36.2 30.0 5.0 23.276967569731134 0.7561628696122444 236.11274981486213 0.033119028647771234 1.825 satellite-falling
