epoch good_track epoch_time year month day id_sat Azi_ini Azi_end ele_ini ele_end A desvA Phi desvPhi ref_height SatelliteDirection
9543.0 yes 21.752777777777776 2019 1 14 27 251.3 278.7 5.0 30.0 -17.811439991611813 0.714566444541736 358.007077858174 0.0394776793299404 1.78 satellite-rising
13939.0 yes 3.8583333333333334 2019 1 15 27 142.6 151.8 29.9 5.0 27.706594945386883 0.7508538255136776 209.21214998057997 0.0271181906340623 1.781 satellite-falling
26918.0 no 21.884722222222223 2019 1 15 27 255.0 278.7 8.9 30.0 -13.833900515243393 0.6811145529929936 354.3453386669435 0.0491234757275264 1.734 satellite-rising
31169.0 yes 3.7888888888888888 2019 1 16 27 142.5 151.8 30.0 5.0 28.70501363906544 0.711154955047865 208.8669256037207 0.024783991956022672 1.779 satellite-falling
44148.0 no 21.81527777777778 2019 1 16 27 255.0 278.7 8.9 30.0 13.666812444209606 0.6764245832063301 174.29132339548974 0.04960481680949734 1.734 satellite-rising
48400.0 yes 3.7208333333333337 2019 1 17 27 142.5 151.8 29.9 5.0 29.278569500485744 0.737256066304705 208.41129999613918 0.025180068636585198 1.781 satellite-falling
61379.0 no 21.747222222222224 2019 1 17 27 255.0 278.7 8.9 30.0 -14.079671214479053 0.6990106104230542 354.78943534029673 0.04974048185876141 1.736 satellite-rising
65630.0 yes 3.651388888888889 2019 1 18 27 142.5 151.8 30.0 5.0 28.890030108970155 0.7158050480520947 208.58776841178872 0.024778141749345207 1.779 satellite-falling
78610.0 no 21.679166666666667 2019 1 18 27 255.0 278.6 8.9 30.0 -13.032001697542583 0.6684406111939413 358.4917389305203 0.05139452428038292 1.738 satellite-rising
82861.0 yes 3.5833333333333335 2019 1 19 27 142.5 151.8 29.9 5.0 29.552373290408195 0.7700373349379097 209.36822266112688 0.026063613531408684 1.781 satellite-falling
95840.0 no 21.609722222222224 2019 1 19 27 255.0 278.6 8.9 30.0 -13.487274496889297 0.683334691748638 357.06554145188375 0.05079751040329951 1.736 satellite-rising
100091.0 yes 3.513888888888889 2019 1 20 27 142.5 151.8 29.9 5.0 28.85396596918716 0.7509310340856407 211.1493425627542 0.02609254666685792 1.781 satellite-falling
113071.0 no 21.541666666666668 2019 1 20 27 255.0 278.6 8.9 30.0 -14.147042561568465 0.7052064485938515 0.39290789401533216 0.04997325081245846 1.738 satellite-rising
